"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"5977","XHPRO1073A","0.811","119","75","30","47","117","2016/5/23 1:00:00"
"5978","XHPRO1073A","0.747","98","91","43","64","92","2016/5/23 6:00:00"
"5979","XHPRO1073A","0.754","45","77","118","43","76","2016/5/23 11:00:00"
"5980","XHPRO1073A","0.458","16","40","129","16","38","2016/5/24 16:00:00"
"5981","XHPRO1073A","0.814","56","54","122","38","68","2016/5/23 16:00:00"
"5982","XHPRO1073A","1.221","50","60","89","81","123","2016/5/23 21:00:00"
"5983","XHPRO1073A","0.639","24","45","83","40","44","2016/5/24 2:00:00"
"5984","XHPRO1073A","1.061","53","47","36","68","78","2016/5/24 7:00:00"
"5985","XHPRO1073A","0.722","58","58","58","28","53","2016/5/25 3:00:00"
"5986","XHPRO1073A","0.584","38","55","71","23","38","2016/5/25 8:00:00"
"5987","XHPRO1073A","0.925","47","72","135","39","62","2016/5/22 11:00:00"
"5988","XHPRO1073A","0.745","57","58","86","30","105","2016/5/22 21:00:00"
"5989","XHPRO1073A","0.773","123","78","37","51","130","2016/5/23 2:00:00"
"5990","XHPRO1073A","0.846","80","71","60","51","98","2016/5/23 7:00:00"
"5991","XHPRO1073A","0.51","18","43","114","10","48","2016/5/24 12:00:00"
"5992","XHPRO1073A","0.457","19","40","126","10","41","2016/5/24 17:00:00"
"5993","XHPRO1073A","0.757","21","56","170","21","61","2016/5/22 16:00:00"
"5994","XHPRO1073A","1.07","61","79","108","42","105","2016/5/23 12:00:00"
"5995","XHPRO1073A","0.883","50","57","124","37","68","2016/5/23 17:00:00"
"5996","XHPRO1073A","1.162","45","53","98","68","111","2016/5/23 22:00:00"
"5997","XHPRO1073A","0.651","24","43","73","32","38","2016/5/24 3:00:00"
"5998","XHPRO1073A","0.818","45","47","47","46","45","2016/5/24 8:00:00"
"5999","XHPRO1073A","0.871","55","44","61","23","67","2016/5/25 19:00:00"
"6000","XHPRO1073A","0.801","81","68","70","49","127","2016/5/22 22:00:00"
"6001","XHPRO1073A","0.823","132","78","24","51","102","2016/5/23 3:00:00"
"6002","XHPRO1073A","0.938","86","81","60","82","114","2016/5/23 8:00:00"
"6003","XHPRO1073A","0.455","16","41","125","9","36","2016/5/24 13:00:00"
"6004","XHPRO1073A","0.816","39","56","64","40","52","2016/5/25 4:00:00"
"6005","XHPRO1073A","0.686","40","49","66","19","39","2016/5/25 9:00:00"
"6006","XHPRO1073A","0.954","38","61","146","25","59","2016/5/22 12:00:00"
"6007","XHPRO1073A","0.825","22","54","166","28","54","2016/5/22 17:00:00"
"6008","XHPRO1073A","1.039","52","73","116","41","115","2016/5/23 13:00:00"
"6009","XHPRO1073A","1.097","51","63","124","77","88","2016/5/23 18:00:00"
"6010","XHPRO1073A","0.478","22","38","125","17","46","2016/5/24 18:00:00"
"6011","XHPRO1073A","1.151","63","49","67","75","114","2016/5/23 23:00:00"
"6012","XHPRO1073A","0.953","74","42","24","48","124","2016/5/24 4:00:00"
"6013","XHPRO1073A","0.75","34","48","90","28","57","2016/5/25"
"6014","XHPRO1073A","0.96","74","96","85","28","118","2016/5/23 9:00:00"
"6015","XHPRO1073A","0.764","38","50","63","33","87","2016/5/24 9:00:00"
"6016","XHPRO1073A","0.435","15","40","128","16","30","2016/5/24 14:00:00"
"6017","XHPRO1073A","0.898","51","57","51","37","57","2016/5/25 5:00:00"
"6018","XHPRO1073A","0.748","35","49","78","14","41","2016/5/25 10:00:00"
"6019","XHPRO1073A","0.722","24","60","159","23","62","2016/5/22 13:00:00"
"6020","XHPRO1073A","0.984","36","61","144","33","64","2016/5/22 18:00:00"
"6021","XHPRO1073A","0.766","101","74","56","52","113","2016/5/22 23:00:00"
"6022","XHPRO1073A","0.85","152","68","22","53","110","2016/5/23 4:00:00"
"6023","XHPRO1073A","0.686","33","50","151","42","51","2016/5/23 14:00:00"
"6024","XHPRO1073A","1.137","53","70","113","55","101","2016/5/23 19:00:00"
"6025","XHPRO1073A","0.936","38","48","81","57","71","2016/5/24"
"6026","XHPRO1073A","1.14","71","43","21","87","119","2016/5/24 5:00:00"
"6027","XHPRO1073A","0.646","35","45","91","31","54","2016/5/24 22:00:00"
"6028","XHPRO1073A","0.798","60","53","66","43","61","2016/5/25 1:00:00"
"6029","XHPRO1073A","0.637","33","51","81","26","90","2016/5/24 10:00:00"
"6030","XHPRO1073A","0.767","49","54","52","29","56","2016/5/25 6:00:00"
"6031","XHPRO1073A","0.629","19","53","173","16","53","2016/5/22 14:00:00"
"6032","XHPRO1073A","1.186","45","65","123","33","69","2016/5/22 19:00:00"
"6033","XHPRO1073A","0.724","65","53","35","27","49","2016/5/26 5:00:00"
"6034","XHPRO1073A","0.783","36","50","79","11","41","2016/5/25 11:00:00"
"6035","XHPRO1073A","1.036","72","70","24","36","89","2016/5/26 7:00:00"
"6036","XHPRO1073A","0.563","61","46","43","32","53","2016/5/26 4:00:00"
"6037","XHPRO1073A","0.68","68","48","36","31","58","2016/5/26 2:00:00"
"6038","XHPRO1073A","0.611","62","47","40","30","57","2016/5/26 3:00:00"
"6039","XHPRO1073A","0.9","49","70","67","33","120","2016/5/26 9:00:00"
"6040","XHPRO1073A","0.851","42","44","70","21","62","2016/5/25 18:00:00"
"6041","XHPRO1073A","0.946","86","62","15","31","80","2016/5/26 6:00:00"
"6042","XHPRO1073A","0.956","24","31","124","50","177","2016/6/10 10:00:00"
"6043","XHPRO1073A","0.952","21","30","208","52","113","2016/6/10 17:00:00"
"6044","XHPRO1073A","0.741","28","29","69","33","43","2016/6/11 3:00:00"
"6045","XHPRO1073A","1.041","19","24","166","77","123","2016/6/10 1:00:00"
"6046","XHPRO1073A","0.927","18","30","193","48","103","2016/6/10 15:00:00"
"6047","XHPRO1073A","1.031","27","29","93","55","98","2016/6/10 6:00:00"
"6048","XHPRO1073A","0.839","14","22","135","59","563","2016/6/10 22:00:00"
"6049","XHPRO1073A","0.987","36","19","146","65","136","2016/6/9 21:00:00"
"6050","XHPRO1073A","0.923","21","29","142","51","120","2016/6/10 11:00:00"
"6051","XHPRO1073A","0.975","21","29","205","63","127","2016/6/10 18:00:00"
"6052","XHPRO1073A","1.081","19","25","157","75","116","2016/6/10 2:00:00"
"6053","XHPRO1073A","0.805","16","17","117","48","39","2016/6/10 23:00:00"
"6054","XHPRO1073A","0.999","30","19","147","62","124","2016/6/9 22:00:00"
"6055","XHPRO1073A","1.076","36","30","80","49","98","2016/6/10 7:00:00"
"6056","XHPRO1073A","0.952","21","28","153","52","112","2016/6/10 12:00:00"
"6057","XHPRO1073A","1.047","26","27","193","63","123","2016/6/10 19:00:00"
"6058","XHPRO1073A","1.13","24","25","135","87","117","2016/6/10 3:00:00"
"6059","XHPRO1073A","1","27","20","153","66","117","2016/6/9 23:00:00"
"6060","XHPRO1073A","1.042","34","30","83","45","90","2016/6/10 8:00:00"
"6061","XHPRO1073A","0.92","17","27","166","43","100","2016/6/10 13:00:00"
"6062","XHPRO1073A","1.179","25","27","123","95","105","2016/6/10 4:00:00"
"6063","XHPRO1073A","1.05","24","25","183","65","126","2016/6/10 20:00:00"
"6064","XHPRO1073A","0.817","32","28","81","39","43","2016/6/11 2:00:00"
"6065","XHPRO1073A","0.986","24","22","157","69","107","2016/6/10"
"6066","XHPRO1073A","1.024","30","30","102","39","113","2016/6/10 9:00:00"
"6067","XHPRO1073A","0.938","19","30","200","49","119","2016/6/10 16:00:00"
"6068","XHPRO1073A","0.956","30","20","98","51","43","2016/6/11 1:00:00"
"6069","XHPRO1073A","0.933","18","29","181","43","94","2016/6/10 14:00:00"
"6070","XHPRO1073A","1.084","27","22","166","100","246","2016/6/10 21:00:00"
"6071","XHPRO1073A","1.056","22","28","108","64","102","2016/6/10 5:00:00"
"6072","XHPRO1073A","0.932","22","16","113","46","43","2016/6/11"
"6073","XHPRO1073A","0.975","25","34","67","10","44","2016/6/11 8:00:00"
"6074","XHPRO1073A","0.898","23","17","188","56","110","2016/6/9 17:00:00"
"6075","XHPRO1073A","1.208","25","40","192","105","125","2016/6/9 11:00:00"
"6076","XHPRO1073A","0.764","37","27","48","25","39","2016/6/11 5:00:00"
"6077","XHPRO1073A","1.065","23","29","201","65","109","2016/6/9 13:00:00"
"6078","XHPRO1073A","0.906","29","17","181","58","102","2016/6/9 18:00:00"
"6079","XHPRO1073A","0.992","22","22","200","77","119","2016/6/9 14:00:00"
"6080","XHPRO1073A","0.962","36","17","166","60","101","2016/6/9 19:00:00"
"6081","XHPRO1073A","0.741","38","31","47","25","42","2016/6/11 6:00:00"
"6082","XHPRO1073A","0.768","17","30","86","10","42","2016/6/11 9:00:00"
"6083","XHPRO1073A","0.96","23","19","199","78","116","2016/6/9 15:00:00"
"6084","XHPRO1073A","1.002","43","18","146","58","166","2016/6/9 20:00:00"
"6085","XHPRO1073A","0.923","29","35","58","13","34","2016/6/11 7:00:00"
"6086","XHPRO1073A","0.922","25","19","196","54","108","2016/6/9 16:00:00"
"6087","XHPRO1073A","0.651","13","30","103","5","38","2016/6/11 10:00:00"
"6088","XHPRO1073A","0.801","56","25","36","36","47","2016/6/11 4:00:00"
"6089","XHPRO1073A","0.988","23","22","195","56","66","2016/6/8 13:00:00"
"6090","XHPRO1073A","0.731","25","19","102","36","64","2016/6/7 15:00:00"
"6091","XHPRO1073A","0.978","40","18","105","43","87","2016/6/7 20:00:00"
"6092","XHPRO1073A","1.707","108","34","12","65","118","2016/6/8 1:00:00"
"6093","XHPRO1073A","1.212","83","32","39","63","110","2016/6/8 6:00:00"
"6094","XHPRO1073A","1.051","44","35","135","62","107","2016/6/9"
"6095","XHPRO1073A","1.369","47","52","102","117","135","2016/6/9 3:00:00"
"6096","XHPRO1073A","1.603","59","52","81","112","184","2016/6/9 8:00:00"
"6097","XHPRO1073A","0.773","23","21","110","66","101","2016/6/7 11:00:00"
"6098","XHPRO1073A","0.889","55","19","74","55","108","2016/6/7 21:00:00"
"6099","XHPRO1073A","1.496","110","31","10","64","127","2016/6/8 2:00:00"
"6100","XHPRO1073A","1.075","59","28","69","62","96","2016/6/8 7:00:00"
"6101","XHPRO1073A","0.836","19","34","193","51","55","2016/6/8 15:00:00"
"6102","XHPRO1073A","0.798","22","24","130","40","57","2016/6/7 16:00:00"
"6103","XHPRO1073A","0.781","30","19","168","37","52","2016/6/8 18:00:00"
"6104","XHPRO1073A","1.475","47","58","90","107","154","2016/6/9 4:00:00"
"6105","XHPRO1073A","1.557","46","46","120","92","167","2016/6/9 9:00:00"
"6106","XHPRO1073A","0.835","27","16","89","52","72","2016/6/7 12:00:00"
"6107","XHPRO1073A","0.921","28","26","134","39","53","2016/6/7 17:00:00"
"6108","XHPRO1073A","1.015","56","25","61","52","99","2016/6/7 22:00:00"
"6109","XHPRO1073A","1.254","95","46","20","83","130","2016/6/8 3:00:00"
"6110","XHPRO1073A","1.189","52","33","78","61","105","2016/6/8 8:00:00"
"6111","XHPRO1073A","0.861","26","21","187","50","55","2016/6/8 16:00:00"
"6112","XHPRO1073A","0.956","53","19","139","32","59","2016/6/8 19:00:00"
"6113","XHPRO1073A","1.614","51","59","81","121","166","2016/6/9 5:00:00"
"6114","XHPRO1073A","1.396","36","43","159","83","152","2016/6/9 10:00:00"
"6115","XHPRO1073A","1.147","28","25","165","58","92","2016/6/8 11:00:00"
"6116","XHPRO1073A","1.022","43","32","139","52","94","2016/6/8 22:00:00"
"6117","XHPRO1073A","0.74","35","17","80","43","70","2016/6/7 13:00:00"
"6118","XHPRO1073A","0.886","33","22","133","42","57","2016/6/7 18:00:00"
"6119","XHPRO1073A","1.654","71","23","45","62","99","2016/6/7 23:00:00"
"6120","XHPRO1073A","1.14","91","34","24","61","98","2016/6/8 4:00:00"
"6121","XHPRO1073A","0.77","27","19","180","45","47","2016/6/8 17:00:00"
"6122","XHPRO1073A","0.977","48","21","137","37","85","2016/6/8 20:00:00"
"6123","XHPRO1073A","1.125","41","36","135","77","121","2016/6/9 1:00:00"
"6124","XHPRO1073A","1.584","49","60","82","120","167","2016/6/9 6:00:00"
"6125","XHPRO1073A","1.132","42","36","102","48","93","2016/6/8 9:00:00"
"6126","XHPRO1073A","1.039","26","21","187","55","94","2016/6/8 12:00:00"
"6127","XHPRO1073A","1.047","44","38","136","90","105","2016/6/8 23:00:00"
"6128","XHPRO1073A","0.749","28","18","88","31","67","2016/6/7 14:00:00"
"6129","XHPRO1073A","0.881","35","18","123","41","64","2016/6/7 19:00:00"
"6130","XHPRO1073A","2.004","100","35","19","63","113","2016/6/8"
"6131","XHPRO1073A","1.141","96","29","26","63","113","2016/6/8 5:00:00"
"6132","XHPRO1073A","1.29","44","45","123","92","136","2016/6/9 2:00:00"
"6133","XHPRO1073A","1.617","57","55","73","134","182","2016/6/9 7:00:00"
"6134","XHPRO1073A","1.149","29","29","142","60","94","2016/6/8 10:00:00"
"6135","XHPRO1073A","0.941","39","24","148","51","99","2016/6/8 21:00:00"
"6136","XHPRO1073A","2.138","96","56","5","80","117","2017/2/26 4:00:00"
"6137","XHPRO1073A","0.569","30","13","89","20","33","2017/2/25 18:00:00"
"6138","XHPRO1073A","0.841","61","40","60","27","49","2017/2/25 19:00:00"
"6139","XHPRO1073A","1.792","77","53","46","111","147","2017/2/28 11:00:00"
"6140","XHPRO1073A","1.658","90","46","8","66","87","2017/2/26 5:00:00"
"6141","XHPRO1073A","0.901","40","11","63","23","33","2017/8/27 11:00:00"
"6142","XHPRO1073A","2.374","87","58","24","64","107","2017/2/26 10:00:00"
"6143","XHPRO1073A","2.506","93","73","7","57","86","2017/2/25 7:00:00"
"6144","XHPRO1073A","2.748","119","103","5","101","154","2017/2/25 22:00:00"
"6145","XHPRO1073A","1.924","99","53","10","86","144","2017/2/25 23:00:00"
"6146","XHPRO1073A","1.105","51","19","68","37","66","2017/8/26 21:00:00"
"6147","XHPRO1073A","2.054","73","45","36","60","78","2017/2/26 11:00:00"
"6148","XHPRO1073A","0.769","31","13","84","21","15","2017/2/26 14:00:00"
"6149","XHPRO1073A","0.48","16","7","90","10","46","2017/3/1 14:00:00"
"6150","XHPRO1073A","1.959","92","62","13","150","214","2017/2/27 8:00:00"
"6151","XHPRO1073A","1.923","102","62","7","133","182","2017/2/28 7:00:00"
"6152","XHPRO1073A","0","44","16","76","42","55","2017/2/28 14:00:00"
"6153","XHPRO1073A","0.59","27","24","56","50","105","2017/3/1 9:00:00"
"6154","XHPRO1073A","1.266","36","31","103","62","97","2017/9/21 10:00:00"
"6155","XHPRO1073A","0","70","44","62","59","102","2017/2/28 13:00:00"
"6156","XHPRO1073A","0.453","19","14","90","14","48","2017/3/1 18:00:00"
"6157","XHPRO1073A","0.581","25","12","79","21","50","2017/3/1 19:00:00"
"6158","XHPRO1073A","2.175","99","59","6","100","160","2017/3/1 6:00:00"
"6159","XHPRO1073A","1.674","101","54","8","90","126","2017/2/26 2:00:00"
"6160","XHPRO1073A","1.6","103","52","6","55","106","2017/2/26 3:00:00"
"6161","XHPRO1073A","2.051","86","65","13","104","152","2017/2/27 3:00:00"
"6162","XHPRO1073A","0.619","28","10","89","26","23","2017/2/26 15:00:00"
"6163","XHPRO1073A","1.341","106","44","23","39","105","2017/2/28 19:00:00"
"6164","XHPRO1073A","1.627","65","47","38","67","101","2017/2/25 10:00:00"
"6165","XHPRO1073A","1.875","82","62","17","146","189","2017/2/27 6:00:00"
"6166","XHPRO1073A","1.973","88","63","12","142","192","2017/2/27 7:00:00"
"6167","XHPRO1073A","1.676","56","53","76","102","158","2017/2/27 13:00:00"
"6168","XHPRO1073A","0.83","35","30","99","55","83","2017/2/27 16:00:00"
"6169","XHPRO1073A","1.391","39","9","34","24","28","2017/8/28 9:00:00"
"6170","XHPRO1073A","0.689","35","17","53","32","56","2017/3/1 23:00:00"
"6171","XHPRO1073A","2.378","99","58","22","81","127","2017/2/28 22:00:00"
"6172","XHPRO1073A","1.006","51","21","51","24","62","2017/8/26 23:00:00"
"6173","XHPRO1073A","0.95","24","9","106","29","32","2017/8/27 22:00:00"
"6174","XHPRO1073A","0.456","15","6","92","18","59","2017/3/1 15:00:00"
"6175","XHPRO1073A","0.597","39","15","56","35","55","2017/3/1 21:00:00"
"6176","XHPRO1073A","2.329","98","81","13","66","126","2017/2/26 9:00:00"
"6177","XHPRO1073A","1.172","68","23","13","26","58","2017/8/27 2:00:00"
"6178","XHPRO1073A","1.74","110","80","8","92","116","2017/2/24 23:00:00"
"6179","XHPRO1073A","0.735","30","13","84","30","17","2017/2/26 13:00:00"
"6180","XHPRO1073A","1.373","52","39","42","129","173","2017/2/28 4:00:00"
"6181","XHPRO1073A","1.648","92","28","20","52","124","2017/2/26 20:00:00"
"6182","XHPRO1073A","0.952","19","9","110","19","27","2017/8/28 2:00:00"
"6183","XHPRO1073A","0.613","25","17","82","20","32","2017/8/29 15:00:00"
"6184","XHPRO1073A","1.77","93","57","12","83","120","2017/2/27"
"6185","XHPRO1073A","1.543","54","49","53","96","150","2017/2/28 1:00:00"
"6186","XHPRO1073A","1.865","103","45","6","89","127","2017/2/26 23:00:00"
"6187","XHPRO1073A","1.78","89","64","7","68","98","2017/2/26 6:00:00"
"6188","XHPRO1073A","2.198","97","105","5","69","130","2017/2/26 7:00:00"
"6189","XHPRO1073A","2.304","96","92","7","82","143","2017/2/26 8:00:00"
"6190","XHPRO1073A","1.838","87","65","34","108","164","2017/2/27 23:00:00"
"6191","XHPRO1073A","1.646","121","70","20","87","156","2017/2/27 21:00:00"
"6192","XHPRO1073A","0.481","15","7","87","16","51","2017/3/1 13:00:00"
"6193","XHPRO1073A","0.54","20","10","96","19","26","2017/2/25 14:00:00"
"6194","XHPRO1073A","3.714","102","110","7","121","170","2017/2/25 8:00:00"
"6195","XHPRO1073A","0.443","15","6","96","19","51","2017/3/1 17:00:00"
"6196","XHPRO1073A","0.696","64","31","60","30","56","2017/2/28 18:00:00"
"6197","XHPRO1073A","2.333","73","74","59","139","188","2017/2/27 12:00:00"
"6198","XHPRO1073A","0.569","34","17","49","23","37","2017/3/2 2:00:00"
"6199","XHPRO1073A","1.006","60","32","24","28","36","2017/3/2 4:00:00"
"6200","XHPRO1073A","0.782","69","21","18","0","0","2017/3/2 5:00:00"
"6201","XHPRO1073A","1.169","78","33","7","39","65","2017/3/2 7:00:00"
"6202","XHPRO1073A","1.416","112","60","32","83","143","2017/2/27 19:00:00"
"6203","XHPRO1073A","1.1","46","28","60","43","21","2017/2/26 12:00:00"
"6204","XHPRO1073A","2.595","117","82","6","116","232","2017/2/26 21:00:00"
"6205","XHPRO1073A","0.582","20","19","80","14","45","2017/3/2 13:00:00"
"6206","XHPRO1073A","1.587","59","51","54","108","137","2017/2/28"
"6207","XHPRO1073A","0.872","46","28","39","33","64","2017/3/2 9:00:00"
"6208","XHPRO1073A","0.984","40","36","96","67","109","2017/2/27 15:00:00"
"6209","XHPRO1073A","1.123","68","39","72","68","120","2017/2/27 18:00:00"
"6210","XHPRO1073A","0.725","28","17","77","38","44","2017/2/25 12:00:00"
"6211","XHPRO1073A","0.515","19","8","100","18","29","2017/2/25 16:00:00"
"6212","XHPRO1073A","1.334","46","43","83","77","107","2017/2/27 14:00:00"
"6213","XHPRO1073A","1.832","38","8","38","26","30","2017/8/28 10:00:00"
"6214","XHPRO1073A","1.702","92","66","36","85","143","2017/2/27 22:00:00"
"6215","XHPRO1073A","1.976","119","51","16","87","147","2017/2/28 20:00:00"
"6216","XHPRO1073A","1.864","92","49","31","68","119","2017/2/28 21:00:00"
"6217","XHPRO1073A","1.427","37","8","22","20","26","2017/8/28 6:00:00"
"6218","XHPRO1073A","0.933","19","9","106","27","30","2017/8/28 4:00:00"
"6219","XHPRO1073A","0.965","21","8","95","22","26","2017/8/28 5:00:00"
"6220","XHPRO1073A","1.401","38","9","22","21","25","2017/8/28 7:00:00"
"6221","XHPRO1073A","0.939","20","9","104","20","25","2017/8/28 3:00:00"
"6222","XHPRO1073A","0.51","24","21","62","26","48","2017/3/1 11:00:00"
"6223","XHPRO1073A","1.071","70","38","17","31","69","2017/3/2 8:00:00"
"6224","XHPRO1073A","0.549","22","19","67","17","47","2017/3/2 11:00:00"
"6225","XHPRO1073A","1.663","98","55","8","69","101","2017/2/25 5:00:00"
"6226","XHPRO1073A","0","92","60","47","112","155","2017/2/28 12:00:00"
"6227","XHPRO1073A","1.644","115","68","22","93","160","2017/2/27 20:00:00"
"6228","XHPRO1073A","1.462","66","43","29","126","185","2017/2/28 5:00:00"
"6229","XHPRO1073A","0.541","19","11","92","21","29","2017/2/25 13:00:00"
"6230","XHPRO1073A","1.138","46","37","59","63","62","2017/2/25 11:00:00"
"6231","XHPRO1073A","1.49","104","60","13","57","98","2017/2/25"
"6232","XHPRO1073A","1.465","51","46","49","114","161","2017/2/28 2:00:00"
"6233","XHPRO1073A","1.54","105","50","4","72","108","2017/2/25 4:00:00"
"6234","XHPRO1073A","1.286","84","42","39","36","83","2017/2/26 19:00:00"
"6235","XHPRO1073A","1.057","85","12","65","33","80","2017/8/28 20:00:00"
"6236","XHPRO1073A","2.072","87","66","10","111","167","2017/2/27 4:00:00"
"6237","XHPRO1073A","0.674","39","11","54","29","48","2017/8/29 20:00:00"
"6238","XHPRO1073A","1.22","91","54","21","59","78","2017/2/25 1:00:00"
"6239","XHPRO1073A","1.319","99","73","17","54","83","2017/2/25 2:00:00"
"6240","XHPRO1073A","1.545","111","93","5","91","111","2017/2/25 3:00:00"
"6241","XHPRO1073A","0.503","24","11","83","13","49","2017/3/2 17:00:00"
"6242","XHPRO1073A","0.521","35","10","86","27","42","2017/2/28 16:00:00"
"6243","XHPRO1073A","0.457","29","13","83","28","43","2017/2/28 15:00:00"
"6244","XHPRO1073A","2.786","101","59","17","87","151","2017/2/28 23:00:00"
"6245","XHPRO1073A","2.54","90","86","27","121","153","2017/3/1 1:00:00"
"6246","XHPRO1073A","2.503","110","104","12","105","166","2017/3/1 2:00:00"
"6247","XHPRO1073A","2.506","81","60","32","88","136","2017/3/1"
"6248","XHPRO1073A","1.911","68","39","23","147","297","2017/3/1 7:00:00"
"6249","XHPRO1073A","0.862","29","12","158","24","38","2017/8/28 17:00:00"
"6250","XHPRO1073A","1.424","99","20","28","62","99","2017/8/29 10:00:00"
"6251","XHPRO1073A","2.268","107","61","12","107","146","2017/3/1 4:00:00"
"6252","XHPRO1073A","2.672","113","66","4","120","209","2017/2/26 22:00:00"
"6253","XHPRO1073A","0.733","23","23","64","20","35","2017/3/1 12:00:00"
"6254","XHPRO1073A","0.77","42","25","54","38","101","2017/3/2 21:00:00"
"6255","XHPRO1073A","0.525","36","9","52","13","34","2017/8/30 3:00:00"
"6256","XHPRO1073A","0.77","30","17","69","19","37","2017/8/30 9:00:00"
"6257","XHPRO1073A","0.526","19","13","88","17","40","2017/3/2 15:00:00"
"6258","XHPRO1073A","0.495","20","11","87","13","44","2017/3/2 16:00:00"
"6259","XHPRO1073A","0.733","36","32","53","35","56","2017/3/1 22:00:00"
"6260","XHPRO1073A","0.732","49","25","53","40","86","2017/3/2 20:00:00"
"6261","XHPRO1073A","0.569","34","15","73","25","59","2017/3/2 18:00:00"
"6262","XHPRO1073A","1.235","70","25","74","61","76","2017/8/29 11:00:00"
"6263","XHPRO1073A","1.308","54","20","71","58","84","2017/8/29 12:00:00"
"6264","XHPRO1073A","2.795","114","105","7","95","156","2017/2/25 21:00:00"
"6265","XHPRO1073A","0.68","44","22","62","36","84","2017/3/2 19:00:00"
"6266","XHPRO1073A","0.659","33","10","60","22","39","2017/8/30"
"6267","XHPRO1073A","0.511","20","8","99","17","31","2017/2/25 17:00:00"
"6268","XHPRO1073A","0.554","37","9","50","9","32","2017/8/30 2:00:00"
"6269","XHPRO1073A","0.601","35","23","48","29","50","2017/3/2 1:00:00"
"6270","XHPRO1073A","0.507","20","13","87","10","40","2017/3/2 14:00:00"
"6271","XHPRO1073A","1.863","92","59","13","85","125","2017/2/26"
"6272","XHPRO1073A","1.496","92","48","12","76","103","2017/2/26 1:00:00"
"6273","XHPRO1073A","1.661","86","50","14","60","92","2017/2/25 6:00:00"
"6274","XHPRO1073A","0.578","28","10","86","25","30","2017/2/26 17:00:00"
"6275","XHPRO1073A","2.707","85","93","16","96","148","2017/2/25 9:00:00"
"6276","XHPRO1073A","2","117","99","14","47","129","2017/2/25 20:00:00"
"6277","XHPRO1073A","2.469","104","76","12","109","161","2017/3/1 3:00:00"
"6278","XHPRO1073A","2.488","104","73","9","110","155","2017/3/1 5:00:00"
"6279","XHPRO1073A","0.413","25","14","55","37","56","2017/3/1 10:00:00"
"6280","XHPRO1073A","0.437","14","6","97","16","56","2017/3/1 16:00:00"
"6281","XHPRO1073A","1.845","77","66","32","145","215","2017/2/27 10:00:00"
"6282","XHPRO1073A","1.662","87","52","15","113","162","2017/2/28 6:00:00"
"6283","XHPRO1073A","0.639","31","10","86","23","24","2017/2/26 16:00:00"
"6284","XHPRO1073A","0.585","28","15","86","28","34","2017/2/26 18:00:00"
"6285","XHPRO1073A","1.844","81","61","16","135","180","2017/2/27 5:00:00"
"6286","XHPRO1073A","1.958","85","67","21","138","217","2017/2/27 9:00:00"
"6287","XHPRO1073A","0.492","40","13","78","26","45","2017/2/28 17:00:00"
"6288","XHPRO1073A","1.916","88","50","15","96","113","2017/2/27 1:00:00"
"6289","XHPRO1073A","0.905","30","26","49","62","162","2017/3/1 8:00:00"
"6290","XHPRO1073A","0.915","45","34","94","63","99","2017/2/27 17:00:00"
"6291","XHPRO1073A","0.676","36","19","47","23","26","2017/3/2 3:00:00"
"6292","XHPRO1073A","0.651","34","14","64","28","54","2017/3/1 20:00:00"
"6293","XHPRO1073A","1.796","72","22","4","47","124","2017/8/29 8:00:00"
"6294","XHPRO1073A","1.039","83","28","6","45","57","2017/3/2 6:00:00"
"6295","XHPRO1073A","0.659","29","20","59","27","80","2017/3/2 10:00:00"
"6296","XHPRO1073A","0.533","20","8","99","11","31","2017/2/25 15:00:00"
"6297","XHPRO1073A","2.168","100","72","9","123","200","2017/2/28 8:00:00"
"6298","XHPRO1073A","0.738","35","22","50","29","51","2017/3/2"
"6299","XHPRO1073A","2.177","96","72","17","137","214","2017/2/28 9:00:00"
"6300","XHPRO1073A","1.544","74","58","38","90","178","2017/2/28 10:00:00"
"6301","XHPRO1073A","0.595","23","21","72","12","50","2017/3/2 12:00:00"
"6302","XHPRO1073A","1.62","74","52","28","83","90","2017/2/27 2:00:00"
"6303","XHPRO1073A","2.343","80","81","41","149","200","2017/2/27 11:00:00"
"6304","XHPRO1073A","1.453","54","41","44","110","165","2017/2/28 3:00:00"
"6305","XHPRO1073A","0.705","17","18","146","31","44","2016/7/4 17:00:00"
"6306","XHPRO1073A","0.784","20","19","159","42","46","2016/7/4 16:00:00"
"6307","XHPRO1073A","0.995","54","17","18","60","90","2016/7/5 5:00:00"
"6308","XHPRO1073A","1.301","18","30","132","37","56","2016/7/5 11:00:00"
"6309","XHPRO1073A","0.868","17","26","163","24","34","2016/7/5 15:00:00"
"6310","XHPRO1073A","1.289","30","22","44","72","96","2016/7/5 1:00:00"
"6311","XHPRO1073A","1.229","25","20","97","43","69","2016/7/5 9:00:00"
"6312","XHPRO1073A","0.805","19","25","158","18","32","2016/7/5 16:00:00"
"6313","XHPRO1073A","0.903","28","18","90","47","85","2016/7/4 21:00:00"
"6314","XHPRO1073A","1.005","19","31","141","32","51","2016/7/5 12:00:00"
"6315","XHPRO1073A","1.132","33","19","33","65","82","2016/7/5 2:00:00"
"6316","XHPRO1073A","1.533","26","24","109","43","65","2016/7/5 10:00:00"
"6317","XHPRO1073A","0.768","21","24","146","17","32","2016/7/5 17:00:00"
"6318","XHPRO1073A","0.901","20","15","91","57","66","2016/7/4 22:00:00"
